y,x0,x1,x2,x3,x4
1.827,1,0.3373,0.11126,-0.13488,-0.3624
1.898,1,-0.23721,-0.11854,-0.42988,0.69109
1.9123,1,-0.20085,0.25542,0.082961,-0.12886
-1.6248,1,-0.2576,0.39997,0.32654,-0.41085
-1.6105,1,-0.16076,0.22656,-0.20901,0.123
-1.5395,1,0.042805,0.12311,-0.1464,-0.055719
-1.5252,1,-0.030932,0.12059,-0.064078,-0.052548
-0.35926,1,-0.22013,-0.0299,-0.18035,0.37508
-0.34504,1,0.09412,-0.026476,-0.12197,-0.0040812
-0.33082,1,0.18187,0.025067,0.36973,-0.58479
-0.018,1,0.015855,0.20066,0.04355,-0.26625
1.731,1,-0.35075,-0.30519,0.31312,0.29401
1.7452,1,0.21848,0.24411,0.34871,-0.78874
1.8021,1,0.17687,-0.1982,0.016833,-0.069974
1.8163,1,-0.090948,-0.12796,0.17309,0.0040397
1.8447,1,-0.26537,0.10495,-0.10676,0.24061
1.8589,1,0.25836,-0.42379,0.057202,0.00046592
1.8731,1,0.047977,0.44426,0.13003,-0.58406
1.8874,1,0.40238,0.2598,0.52827,-1.1543
1.9016,1,-0.16335,0.26483,-0.035703,-0.064226
-1.6212,1,0.28793,0.59594,-0.47813,-0.40325
-1.607,1,-0.4479,0.39773,0.37339,-0.25246
-1.5928,1,0.33718,0.025938,0.27593,-0.6567
-1.5786,1,-0.18821,-0.050372,-0.25004,0.42625
-1.5643,1,-0.17438,-0.25809,-0.33855,0.66827
-1.5501,1,0.33652,0.19463,0.15233,-0.68648
-1.5359,1,-0.13487,0.11986,-0.064306,0.05852
-0.32728,1,-0.0664,-0.10414,0.12982,0.0012788
-0.31306,1,0.16322,-0.0023656,-0.28541,0.056289
-0.29884,1,-0.00029453,0.063245,0.23469,-0.30369
-0.28462,1,-0.054737,-0.16652,0.37666,-0.18223
-0.27041,1,0.47765,-0.064024,-0.05895,-0.42071
-0.17087,1,0.31652,0.05396,0.11041,-0.50875
-0.01446,1,0.25342,0.064892,0.038666,-0.3879
1.7345,1,0.17427,-0.017251,0.051662,-0.24878
1.7487,1,-0.009674,-0.046187,-0.29257,0.27773
1.7629,1,-0.061515,0.053127,0.296,-0.28787
1.7772,1,0.25412,-0.35225,-0.024682,0.022016
1.7914,1,-0.19619,0.29981,-0.14953,0.046726
1.8056,1,0.054838,0.023782,-0.022853,-0.092953
1.8483,1,-0.26784,-0.11299,-0.21577,0.53001
1.8625,1,0.024714,-0.09909,0.33246,-0.28085
1.8767,1,0.047622,0.17948,-0.17052,-0.083126
1.8909,1,0.086381,-0.15866,0.16676,-0.14328
-1.5892,1,-0.38468,-0.21905,-0.07845,0.61851
-1.575,1,-0.4427,-0.16057,0.15627,0.41539
-1.5608,1,0.043942,0.22847,0.081976,-0.34692
-0.30952,1,-0.038531,0.0045834,-0.43291,0.3953
-0.2953,1,-0.025452,-0.17808,0.031158,0.11474
-0.28108,1,0.080792,0.37846,0.31988,-0.72797
-0.26687,1,0.02904,0.33255,0.022907,-0.36601
-0.25265,1,0.17099,0.35419,-0.085412,-0.4319
-0.23843,1,-0.43195,0.10751,0.1308,0.20057
-0.22421,1,-0.18292,0.53724,-0.40377,0.066477
-0.20999,1,0.26616,-0.26253,0.027114,-0.11004
-0.19577,1,0.15529,0.26583,0.064575,-0.47725
-0.18155,1,-0.25634,-0.027149,-0.37675,0.59515
-0.16733,1,-0.060882,-0.12648,-0.07631,0.20517
-0.15311,1,-0.32394,0.40466,-0.25432,0.18794
-0.13889,1,-0.11581,-0.15346,0.42617,-0.17211
-0.01092,1,-0.16381,-0.62128,0.30786,0.38074
1.7523,1,0.13254,-0.21779,0.41745,-0.36518
1.7665,1,0.18693,-0.12663,-0.21438,0.07588
1.7807,1,-0.099395,0.30776,-0.0019156,-0.19037
1.7949,1,-0.0098391,-0.27933,0.011103,0.20261
1.8091,1,0.22356,0.062845,-0.12518,-0.20323
-1.6284,1,-0.2567,0.29017,0.14066,-0.1399
-1.5146,1,0.15681,-0.083267,0.098716,-0.21102
-0.16379,1,0.10026,-0.27649,-0.14661,0.23362
-0.14957,1,0.20017,0.1505,0.14097,-0.49188
-0.13535,1,-0.41338,-0.031633,-0.1142,0.52523
-0.12113,1,-0.18311,0.44579,0.23938,-0.43702
-0.10691,1,-0.3631,-0.28415,0.13927,0.45691
-0.0073805,1,-0.20845,0.15072,0.021117,0.037135
0.063715,1,-0.12459,-0.17562,0.074667,0.17843
0.077935,1,-0.42863,0.0378,0.16589,0.22762
-1.6248,1,0.1099,-0.047008,0.1204,-0.20983
-1.5822,1,0.094664,-0.10296,-0.26475,0.2032
-1.5395,1,0.069149,0.071464,0.17855,-0.32103
-1.5111,1,0.47911,-0.030366,-0.040356,-0.45758
-0.16025,1,-0.30804,-0.10288,-0.20881,0.5665
-0.11759,1,0.33752,0.19436,-0.21968,-0.3392
-0.10337,1,-0.10338,-0.0071482,0.049154,0.040547
-0.089156,1,0.14651,0.29586,-0.094178,-0.3427
-0.0038407,1,0.024012,-0.21167,-0.18363,0.29417
0.067255,1,-0.033368,0.014114,0.015459,-0.018844
0.081474,1,-0.43556,-0.053236,-0.26434,0.7061
1.7451,1,-0.040875,-0.068131,0.10089,-0.019138
1.7593,1,-0.23737,0.072098,-0.20732,0.34435
1.7736,1,0.20959,-0.13978,-0.34114,0.18558
-1.6213,1,0.61593,0.5841,-0.073647,-1.0848
-1.6071,1,0.15849,-0.24692,0.18068,-0.14204
-1.5928,1,0.28328,-0.11018,-0.041643,-0.18409
-1.5786,1,-0.060637,-0.028026,0.1838,-0.10477
-1.5644,1,-0.25821,0.089053,-0.15158,0.30412
-1.5502,1,-0.034198,0.10119,0.18064,-0.23846
-1.536,1,0.20622,0.39011,0.22258,-0.76841
-1.5218,1,-0.095038,-0.342,-0.0066749,0.36946
-1.5075,1,0.20231,-0.044818,0.055587,-0.2445
-0.15671,1,0.47935,-0.1594,-0.16859,-0.22874
-0.085616,1,0.24844,0.10133,0.37883,-0.70939
-0.00030085,1,0.067715,-0.19813,0.60149,-0.47237
0.070795,1,0.011601,0.042688,-0.22196,0.12981
1.7487,1,-0.13279,-0.030219,0.026828,0.11395
1.7629,1,-0.35007,-0.37908,-0.12917,0.77448
1.7771,1,-0.091621,-0.20919,-0.066996,0.30835
1.7913,1,0.21682,0.18889,-0.10828,-0.30832
1.8198,1,-0.038324,-0.32416,-0.49004,0.73527
1.834,1,0.10108,0.0098646,-0.046022,-0.094319
1.8482,1,-0.032771,0.040827,0.0069204,-0.030969
-1.6177,1,-0.14905,-0.11022,0.5168,-0.24353
-1.5182,1,-0.17321,-0.10322,-0.3672,0.57871
-0.11051,1,-0.24822,-0.18605,-0.017714,0.40839
-0.096295,1,-0.35432,-0.11818,-0.16917,0.5977
-0.082076,1,-0.26035,0.077501,-0.18306,0.34805
0.003239,1,0.17259,-0.070196,0.3451,-0.4522
0.074335,1,-0.16972,0.030426,0.2433,-0.09277
0.088554,1,-0.094419,-0.34834,-0.16514,0.52154
0.10277,1,-0.11739,-0.01745,-0.2646,0.35547
1.7522,1,0.16328,-0.10614,0.52076,-0.57183
1.7949,1,-0.32915,-0.18391,-0.43483,0.86885
1.8091,1,-0.12551,-0.19638,-0.036072,0.3076
1.8233,1,-0.081727,-0.15384,0.25719,-0.039936
1.8375,1,0.12434,0.36516,0.074941,-0.52556
1.866,1,-0.049941,0.047537,-0.17516,0.14982
-1.6142,1,0.22187,-0.012731,-0.02219,-0.21442
-1.5005,1,0.11073,0.012085,-0.18424,0.026156
-0.10697,1,-0.056385,-0.33776,0.016947,0.31133
-0.092755,1,0.36085,0.12204,-0.20143,-0.30855
-0.078536,1,-0.12884,0.29957,-0.1677,0.014199
0.0067788,1,0.24227,0.1691,0.04203,-0.44766
0.092094,1,0.27715,-0.055941,0.13021,-0.37319
0.10631,1,-0.19513,-0.16867,-0.35155,0.64577
0.12053,1,-0.28483,-0.15618,-0.15703,0.5507
0.13475,1,-0.15762,-0.58693,-0.12259,0.75315
0.14897,1,0.19866,0.30335,0.056403,-0.52951
0.16319,1,-0.10564,0.25552,-0.32534,0.17087
0.2485,1,-0.023471,0.1821,-0.22267,0.055209
1.7557,1,0.14521,0.25357,0.30614,-0.65934
1.8126,1,-0.063272,0.33932,0.14267,-0.36892
1.8695,1,0.041936,0.10867,0.44607,-0.55762
-1.4969,1,-0.53775,-0.085394,-0.35377,0.93306
0.010319,1,-0.12663,0.079898,-0.34576,0.36301
0.12407,1,-0.35306,-0.15792,0.35043,0.16455
0.13829,1,-0.11733,-0.15818,0.16151,0.093982
0.15251,1,0.051062,-0.0073697,-0.027626,-0.034989
0.16673,1,0.20806,-0.10547,-0.22618,0.066999
0.18095,1,0.12871,0.14034,-0.094409,-0.1792
0.19517,1,-0.20282,-0.05139,0.24868,0.012311
0.20939,1,-0.011472,0.36532,0.01584,-0.32562
0.22361,1,0.041921,0.22726,-0.12113,-0.13921
0.23783,1,-0.26684,-0.18323,0.21111,0.22389
0.25204,1,0.11279,-0.41835,0.11227,0.12226
1.7593,1,0.10144,0.23149,0.26077,-0.55105
1.8162,1,0.080089,0.3716,-0.054387,-0.36129
1.873,1,-0.45357,-0.025436,-0.30453,0.75097
-1.5076,1,-0.031121,0.0092691,-0.20678,0.2016
-1.4934,1,0.18223,0.30991,-0.053852,-0.41127
0.013858,1,-0.3787,0.22097,0.16602,0.041131
0.18449,1,0.31484,-0.2298,-0.0048035,-0.13542
0.19871,1,-0.2077,-0.14824,-0.23475,0.54196
0.21293,1,0.099771,0.23343,-0.50476,0.14802
0.22715,1,-0.096204,-0.14099,0.23811,-0.0085606
0.24137,1,-0.33839,-0.11915,-0.20023,0.62038
0.25558,1,-0.25467,-0.17647,-0.24629,0.62464
0.2698,1,0.062638,-0.21461,0.35724,-0.21788
0.28402,1,0.27867,0.098296,-0.061052,-0.32482
0.29824,1,-0.018452,-0.15864,0.0043459,0.13883
1.8197,1,-0.03163,0.045085,0.23946,-0.23371
1.8766,1,0.24749,0.20716,0.012865,-0.45207
-1.4898,1,-0.12949,-0.34983,-0.0013444,0.42337
0.017398,1,0.12884,0.15475,0.28096,-0.52595
0.25912,1,0.043608,0.028531,0.29911,-0.34795
0.27334,1,-0.19287,-0.2541,-0.096789,0.49427
0.28756,1,0.06256,-0.055671,0.25253,-0.25384
0.30178,1,0.00016742,0.027874,0.11487,-0.13528
0.316,1,-0.24348,0.02579,-0.0038909,0.225
0.33022,1,-0.30956,-0.094116,-0.20057,0.57319
1.7664,1,-0.069907,-0.54897,0.36233,0.20017
1.8232,1,0.086093,0.18467,0.27785,-0.50448
1.8375,1,-0.43554,0.20495,-0.089999,0.34914
1.8659,1,-0.15453,0.11958,0.083564,-0.025347
1.8801,1,0.39096,0.31466,-0.032554,-0.64601
-0.24923,1,-0.049582,-0.46765,0.010957,0.43307
-0.23501,1,-0.079279,0.16766,-0.52236,0.41052
-0.22079,1,0.18264,-0.27112,-0.29408,0.30507
-0.20657,1,-0.18594,0.049584,-0.16145,0.2922
-0.19235,1,-0.12066,0.23841,-0.14437,0.049708
-0.17813,1,-0.19314,-0.13074,-0.10954,0.40506
-0.16391,1,-0.29152,-0.1224,0.24031,0.18127
-0.14969,1,-0.14315,0.0057141,0.28284,-0.11842
-0.13547,1,-0.15606,-0.12284,-0.010602,0.27033
-0.12125,1,-0.40832,0.087838,-0.062869,0.39897
0.020938,1,-0.17524,-0.10776,0.070343,0.20374
0.26266,1,0.42553,0.24746,0.11046,-0.75131
0.33376,1,-0.24991,-0.27225,0.2757,0.23314
1.7699,1,-0.12468,-0.43522,0.058924,0.43927
1.7841,1,0.11538,0.043488,0.20273,-0.34351
1.7983,1,0.2085,0.088713,0.48352,-0.73272
1.8126,1,0.0959,0.30945,-0.029802,-0.33728
1.8268,1,0.065105,0.098327,0.090813,-0.23651
1.841,1,-0.13843,0.014427,0.039361,0.090607
1.8552,1,-0.4133,-0.18209,-0.149,0.71083
1.8694,1,0.2294,0.014618,-0.14638,-0.1191
-1.5965,1,-0.088699,-0.045602,-0.10288,0.22286
-1.4828,1,-0.094401,0.24251,0.023001,-0.12953
-0.27412,1,-0.031011,0.075214,0.57304,-0.55296
-0.25991,1,0.2543,0.1103,0.20219,-0.53911
-0.24569,1,-0.18485,-0.11914,-0.14878,0.42572
-0.23147,1,0.095782,-0.064429,0.2082,-0.23364
-0.11771,1,-0.019094,-0.31037,0.46302,-0.13888
-0.10349,1,0.2528,0.5544,0.11851,-0.83742
-0.089276,1,0.11278,0.1098,0.039037,-0.24487
0.024478,1,-0.0065613,0.14991,0.013616,-0.13297
0.2662,1,0.45926,0.40596,-0.24133,-0.59714
0.3373,1,-0.1842,-0.088622,0.3001,-0.0087042
1.7734,1,0.17084,0.3936,-0.28778,-0.24781
1.7877,1,0.0013102,0.022524,-0.12352,0.091381
1.8445,1,0.025341,0.062174,-0.041715,-0.041238
-1.593,1,-0.077046,-0.30501,0.055304,0.29003
-1.5787,1,-0.035355,0.23666,-0.10009,-0.070112
-1.5361,1,-0.013485,-0.35119,0.1976,0.13444
-1.4792,1,-0.38423,0.040666,0.094343,0.27793
-0.2848,1,0.12628,-0.20611,0.35302,-0.27335
-0.27058,1,0.11454,0.56005,0.16599,-0.7398
-0.085736,1,0.27594,0.24996,0.11763,-0.5994
-0.071517,1,-0.26872,0.066966,0.090926,0.13997
-0.057297,1,0.35358,0.082555,0.17795,-0.59238
0.028018,1,0.33239,0.25439,-0.15616,-0.41241
0.32662,1,0.19446,0.53691,-0.12546,-0.53757
0.34084,1,0.14009,0.053628,0.35881,-0.51266
1.777,1,-0.049892,0.0074324,0.14998,-0.088382
-1.5894,1,-0.28826,0.17038,0.2191,-0.040602
-1.5752,1,0.10477,-0.35865,-0.066834,0.26277
-1.561,1,-0.0098857,0.10232,-0.026071,-0.046525
-1.5468,1,-0.082241,-0.0093818,-0.49371,0.5474
-1.5326,1,-0.1491,-0.16186,0.15664,0.15423
-1.5183,1,0.10142,-0.12941,-0.12095,0.12136
-1.5041,1,-0.093176,-0.14021,-0.04945,0.26567
-1.4899,1,-0.039599,-0.1758,0.17387,0.037757
-1.4757,1,0.12902,-0.17202,-0.19953,0.20044
-0.3097,1,-0.14652,-0.21512,-0.026836,0.36339
-0.29548,1,-0.125,0.13505,0.28041,-0.23434
-0.053758,1,-0.62735,0.26039,-0.10904,0.53017
-0.039538,1,0.23914,0.07525,0.10363,-0.3976
0.031557,1,0.28004,0.056864,-0.12301,-0.21816
0.33016,1,0.064867,-0.3619,-0.42457,0.63164
0.34438,1,0.087018,-0.096265,0.14199,-0.13083
1.7236,1,-0.096633,-0.02373,-0.035809,0.15824
1.7805,1,0.0063662,0.14383,-0.24843,0.10369
1.7947,1,0.38412,-0.36232,-0.11964,0.026538
1.809,1,-0.14418,0.20637,-0.027739,0.0050444
1.8943,1,0.12223,-0.22233,-0.21718,0.26605
-1.5859,1,-0.35245,0.071337,0.076264,0.24239
-1.4864,1,-0.032856,0.49284,-0.14296,-0.24389
-1.4721,1,0.0055943,-0.30725,-0.11611,0.36938
-0.32038,1,-0.0096201,0.11314,0.097383,-0.1648
-0.035999,1,-0.28167,-0.19312,-0.030621,0.49057
0.035097,1,-0.010457,0.07229,-0.41017,0.33186
1.713,1,0.03853,-0.033394,0.218,-0.1999
1.7272,1,0.21796,0.028091,-0.1645,-0.08891
1.7414,1,0.16694,-0.31969,-0.16587,0.25918
1.8978,1,0.11209,0.39657,0.019144,-0.45878
-1.5823,1,0.033178,0.32289,-0.21222,-0.10168
-1.4686,1,0.3136,0.024139,0.073646,-0.39701
0.038637,1,-0.089003,-0.44882,-0.15473,0.62494
1.7165,1,-0.56608,0.35998,0.26195,0.052403
1.8445,1,-0.30642,0.09847,0.045186,0.20366
1.8587,1,-0.19782,0.22381,0.17323,-0.13049
1.8729,1,-0.13935,0.03882,0.10392,0.028936
1.8871,1,0.32717,0.14135,0.086323,-0.52169
1.9013,1,-0.18911,-0.0071657,-0.31368,0.49852
-1.5788,1,-0.053631,-0.33869,0.20114,0.17529
-1.4651,1,0.0793,0.20829,0.12027,-0.35092
-0.24221,1,0.151,0.22192,0.025985,-0.35052
-0.22799,1,0.33198,0.048568,0.258,-0.60078
-0.21377,1,0.0174,0.41912,-0.4724,0.072885
0.042177,1,0.12825,-0.15507,0.045443,-0.025715
0.18437,1,-0.33232,-0.10541,0.29786,0.17659
0.19859,1,0.22352,-0.24535,0.029903,-0.033165
0.21281,1,-0.092567,0.29582,-0.23105,0.071026
0.22703,1,-0.072552,0.076374,0.18887,-0.14542
0.24125,1,-0.094626,-0.028909,-0.018681,0.15501
0.25546,1,-0.02528,-0.071077,0.22284,-0.1001
0.26968,1,-0.46011,-0.2069,-0.027964,0.69002
0.2839,1,0.028384,-0.22682,-0.20473,0.36508
0.29812,1,0.42337,-0.10318,0.13226,-0.45207
1.7343,1,-0.1188,0.10285,0.095657,-0.035551
1.7485,1,-0.0085416,0.3111,-0.18818,-0.067283
1.8196,1,0.12453,-0.030779,-0.12629,0.028977
1.8338,1,-0.35169,-0.15934,0.34314,0.20102
1.848,1,-0.21812,0.3863,-0.10013,0.0046083
1.8622,1,-0.0094267,0.086056,0.038989,-0.082334
1.9049,1,0.18055,-0.083027,-0.02699,-0.074661
-1.5753,1,-0.20836,-0.32438,0.12944,0.39082
-1.4615,1,0.25731,-0.099337,-0.51858,0.31026
-0.23867,1,-0.61979,0.1726,-0.019108,0.52833
-0.22445,1,-0.22578,-0.043115,-0.12459,0.40152
-0.21023,1,-0.19847,0.054772,-0.070118,0.24108
-0.15335,1,0.089049,0.26108,-0.069288,-0.23003
-0.13913,1,-0.14993,0.38643,-0.12878,-0.036267
0.045717,1,-0.13239,-0.12784,-0.025977,0.28756
0.14525,1,-0.13732,0.27948,-0.11209,0.026123
0.15947,1,0.038446,-0.045801,0.15517,-0.12221
0.17369,1,0.096681,0.12704,-0.098304,-0.098055
0.18791,1,0.42999,0.18953,-0.039646,-0.54708
0.20213,1,0.35328,0.17689,-0.10141,-0.40135
0.28744,1,0.060145,0.0024256,-0.034132,-0.013319
0.30166,1,-0.27559,0.074242,0.058404,0.18713
0.31588,1,-0.26738,0.27348,0.2672,-0.17971
0.3301,1,-0.027759,-0.042827,0.19017,-0.088436
0.34432,1,-0.38482,0.07036,-0.083369,0.43159
1.7662,1,0.032492,-0.17728,-0.090195,0.21818
1.7805,1,0.26631,0.22695,0.24596,-0.66994
1.7947,1,0.057214,0.10074,0.15576,-0.26608
1.8089,1,0.031796,-0.25657,0.018548,0.18718
1.8231,1,-0.20778,-0.074403,0.2097,0.10571
1.8373,1,-0.4274,-0.38572,-0.030258,0.81316
-1.5717,1,-0.013367,-0.24764,0.083084,0.17077
-1.5575,1,0.1041,-0.38773,-0.30628,0.52236
-1.5433,1,-0.39113,0.21257,0.15676,0.10284
-1.5291,1,0.091086,0.056394,0.097166,-0.2068
-1.5149,1,0.28804,-0.27065,-0.090792,0.038247
-1.5006,1,-0.040947,0.21497,0.039195,-0.15253
-1.4864,1,-0.15656,-0.21936,-0.23977,0.58751
-1.4722,1,0.47504,0.033469,0.37046,-0.83066
-1.458,1,-0.12333,0.047401,-0.03118,0.13798
-0.23513,1,-0.057934,-0.15804,-0.057359,0.2684
-0.12137,1,-0.17683,0.098235,-0.30691,0.40055
0.049256,1,-0.007008,-0.006624,0.52121,-0.4379
0.13457,1,-0.071186,-0.15358,-0.20352,0.41108
0.14879,1,-0.066154,0.12928,0.19161,-0.19258
0.34786,1,-0.023724,-0.12574,0.252,-0.075251
0.36208,1,0.14204,-0.20627,-0.053102,0.099669
1.7982,1,-0.31127,-0.21617,-0.14924,0.66166
1.8124,1,0.22146,0.089539,-0.014636,-0.26735
-1.5682,1,0.19995,-0.097718,-0.22614,0.1088
-1.554,1,-0.0047638,-0.15653,0.0073105,0.157
-1.4829,1,0.20276,0.24411,-0.21775,-0.19104
-1.4687,1,0.029559,-0.015216,-0.30782,0.28846
-1.4544,1,0.085607,-0.27465,-0.13771,0.29582
-0.23159,1,0.13047,0.12474,0.073257,-0.28009
-0.10361,1,-0.25657,0.087621,-0.23776,0.43204
0.052796,1,0.18412,0.18823,-0.22912,-0.11423
0.12389,1,0.067776,0.10775,-0.059647,-0.080452
0.13811,1,0.28253,0.0732,0.31474,-0.61231
0.36562,1,-0.00315,-0.55674,-0.06251,0.55754
0.37984,1,0.12366,0.23414,-0.24191,-0.079283
1.8302,1,-0.2995,0.34455,0.24069,-0.17605
1.8444,1,0.25596,0.063609,-0.22545,-0.085975
-1.5646,1,-0.28671,0.27351,-0.22474,0.29721
-1.4509,1,0.15053,0.16101,-0.33756,0.045244
-0.21383,1,-0.32379,0.24318,-0.23241,0.36799
-0.19961,1,-0.058441,-0.084383,-0.14021,0.28854
-0.10007,1,0.28244,0.0017482,-0.063987,-0.20423
0.056336,1,0.38161,-0.4103,0.16526,-0.1658
0.11321,1,0.0968,-0.38116,-0.088312,0.33291
0.38338,1,-0.15344,0.10635,0.13274,-0.023226
1.8622,1,0.11716,-0.042256,0.086502,-0.13375
1.8764,1,0.37859,-0.097361,0.07506,-0.3456
1.919,1,-0.18544,-0.14012,0.46423,-0.082927
-1.4474,1,0.51201,0.092931,-0.12736,-0.45662
-0.22451,1,-0.51467,0.43622,-0.2449,0.41562
-0.21029,1,0.11629,-0.15478,-0.33386,0.34772
-0.19607,1,-0.22017,0.15106,-0.6197,0.69468
-0.18185,1,-0.20567,-0.12045,-0.0078811,0.35359
-0.16763,1,0.18862,0.01035,0.23245,-0.38106
-0.15341,1,-0.14672,0.17314,0.18411,-0.13001
-0.096535,1,0.3375,0.16807,0.1471,-0.59014
0.059876,1,-0.20971,-0.32212,0.55912,0.013197
1.8941,1,-0.18162,0.063985,-0.30874,0.44614
1.9084,1,0.030503,0.1203,-0.47395,0.33043
1.9226,1,-0.15136,0.49263,-0.052483,-0.18066
-1.4438,1,0.46623,0.25989,0.015043,-0.67692
-0.22097,1,0.47734,-0.02961,-0.11641,-0.32384
-0.20675,1,-0.095148,-0.10328,-0.054154,0.27077
-0.19253,1,-0.3149,-0.27301,-0.096852,0.67926
-0.17831,1,0.25541,0.19938,0.077478,-0.46559
-0.16409,1,-0.2255,0.37674,0.00056468,-0.051179
-0.14987,1,0.59952,-0.04577,-0.18053,-0.37757
-0.13565,1,0.12805,0.083974,0.21468,-0.36159
-0.12143,1,0.34223,-0.13983,0.26001,-0.43364
-0.10721,1,0.011498,0.058142,0.032523,-0.054319
-0.092995,1,-0.11713,-0.1525,0.023561,0.26442
0.063416,1,-0.060907,0.0025617,-0.22007,0.29674
1.9261,1,-0.31544,-0.21257,0.081319,0.46675
-1.554,1,-0.03641,0.1546,-0.12059,0.055788
-1.4403,1,-0.30349,-0.013183,-0.42403,0.74826
-0.21743,1,0.048963,0.33868,-0.053058,-0.24919
-0.14633,1,0.045964,0.12348,-0.037526,-0.07808
-0.13211,1,-0.25982,0.33564,-0.23408,0.23547
-0.11789,1,-0.24469,-0.0090598,0.10768,0.20111
-0.10367,1,-0.18772,-0.14711,0.033322,0.32693
0.066956,1,0.23822,0.12939,0.39343,-0.67245
0.19493,1,-0.047561,-0.023673,0.17398,-0.049535
0.20915,1,0.25763,0.33118,-0.25977,-0.26963
0.22337,1,0.075502,-0.20675,0.30487,-0.14009
1.9297,1,0.02659,0.11329,0.27819,-0.33642
-1.5505,1,0.32891,0.038661,0.33441,-0.63195
-1.5363,1,-0.23569,-0.18141,-0.4392,0.83804
-1.5221,1,-0.0072711,-0.1399,-0.011089,0.17893
-1.5078,1,-0.33803,-0.11347,-0.0079004,0.49385
-1.4652,1,-0.14383,-0.5312,-0.19152,0.81455
-1.451,1,0.0050575,-0.18951,0.23317,-0.013727
-1.4367,1,0.017514,0.29707,0.18144,-0.39139
-0.21389,1,0.046839,0.44126,0.10246,-0.47182
-0.10013,1,-0.16665,0.10949,0.47866,-0.31328
-0.085916,1,-0.40973,-0.14453,-0.13054,0.70533
0.070495,1,0.078031,-0.1952,0.44238,-0.27409
0.19847,1,0.078368,-0.12997,0.14147,-0.056202
0.21269,1,0.030487,0.20093,-0.093179,-0.073801
0.22691,1,0.05944,-0.086955,0.010294,0.046063
0.28378,1,-0.2251,0.077198,0.037359,0.17519
0.298,1,0.020215,0.30736,-0.28172,0.018017
1.8479,1,-0.019633,0.20686,-0.046033,-0.070115
1.8621,1,-0.026478,0.25798,-0.18402,0.019052
1.8763,1,-0.20034,0.10455,0.21696,-0.036637
1.8905,1,-0.19236,-0.083027,0.30234,0.036332
1.9048,1,-0.35869,-0.2269,-0.13254,0.72438
-1.547,1,-0.20994,0.22125,0.056744,0.023383
-1.5327,1,0.0060307,-0.039071,-0.27275,0.32102
-1.5185,1,0.23919,0.029856,0.13911,-0.35142
-1.5043,1,-0.12137,-0.12391,0.16961,0.12188
-1.4901,1,-0.52547,-0.30852,-0.16991,1.0023
-1.4759,1,-0.095085,-0.27989,0.042119,0.34272
-1.4616,1,-0.32971,-0.0041463,0.060865,0.33361
-1.4474,1,0.44857,-0.214,0.081006,-0.30757
-1.4332,1,0.26035,0.27076,0.21584,-0.6468
-0.21035,1,0.22558,0.20472,0.029293,-0.38562
-0.082376,1,0.22231,0.21937,0.030135,-0.39543
0.074035,1,0.26203,-0.13998,-0.10267,-0.011438
0.20201,1,-0.16712,0.43905,0.21237,-0.34642
0.30154,1,-0.13462,-0.52245,0.32319,0.33327
1.823,1,-0.28962,-0.019377,0.11228,0.25855
1.8372,1,-0.12107,-0.46007,0.080135,0.48741
1.8514,1,-0.2027,-0.36745,-0.15412,0.70584
1.8657,1,0.17737,-0.018153,0.39249,-0.47745
1.8799,1,-0.094613,0.27202,-0.33705,0.21966
1.8941,1,-0.20382,0.57406,-0.29386,0.037086
1.9083,1,0.1424,-0.19096,-0.35795,0.38674
1.9225,1,-0.036497,-0.039624,-0.28943,0.38038
-1.5434,1,0.55441,-0.20903,0.13977,-0.47069
-0.19259,1,-0.12289,-0.46805,0.19145,0.39822
-0.17837,1,0.0011589,0.23779,0.074301,-0.22035
-0.10727,1,0.26634,-0.25061,-0.023924,0.0095506
-0.093055,1,0.089265,0.00050447,0.039725,-0.078708
-0.078836,1,0.0088565,-0.1583,-0.12679,0.28973
0.077575,1,-0.51082,0.26174,-0.16569,0.50406
0.20555,1,-0.18987,-0.3735,-0.095519,0.64786
0.3193,1,0.48184,0.038677,0.25306,-0.70867
1.8265,1,-0.081097,0.028837,-0.15948,0.25356
1.9261,1,0.37586,-0.35532,0.25909,-0.27165
1.9403,1,-0.29339,-0.11379,0.083449,0.37188
-1.5399,1,0.0036745,0.1996,-0.024558,-0.097435
-0.10373,1,0.069189,0.084575,0.11107,-0.19071
-0.089515,1,0.50475,0.072268,0.07295,-0.59364
-0.075296,1,-0.12241,0.0036407,-0.22822,0.38318
0.081115,1,-0.076332,-0.035669,0.050426,0.11585
0.22331,1,0.34183,0.19693,-0.024952,-0.44263
0.23753,1,-0.19182,0.49458,0.12403,-0.28107
0.32284,1,0.02617,-0.23397,0.18052,0.060047
1.8301,1,-0.21244,-0.50833,0.14616,0.56891
1.9438,1,0.19487,-0.34666,0.11895,0.037865
-1.4226,1,0.33721,-0.24289,-0.38924,0.26877
0.084655,1,-0.067944,-0.11947,-0.19683,0.40618
0.21263,1,0.023325,-0.081875,0.30264,-0.1734
0.22685,1,-0.38484,-0.10099,0.40893,0.166
0.24107,1,-0.30949,0.10344,-0.48557,0.72833
0.25528,1,-0.15599,-0.21918,-0.071603,0.46734
0.2695,1,-0.013765,0.30784,0.25739,-0.42399
0.28372,1,-0.073409,-0.28766,0.17256,0.21849
0.32638,1,0.41913,-0.1966,-0.35571,0.11486
1.8336,1,0.25581,0.037776,0.043308,-0.27813
